17170.986
16497.614
15650.2
15603.1
16714.8
16584.9
16314.9
16658.9
18226.6
18933.8
18476.7
20334.2
19866.40321
17943.39679
17641.2
17600.3
18886.3
18826.7
18513.2
18886.2
20653.3
21491.3
21011.9
23059.7
21563.157
20717.543
19800.6
19701.2
21249.8
21166.4
20775.8
21133.9
23042.4
23967.2
23474.7
25801.3
